,connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week.1,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season.1,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
448,2020_11_NE_HOU_Hall,2020_HOU_96_Hall,2020_11_NE_HOU,HOU,NE,REG,11,NE,away,HOU,NE,75,44157,900,1800,1800,Half2,3,1.0,NE 25,10,"(15:00) 37-D.Harris left end to NE 26 for 1 yard (96-P.Hall). HOU-96-P.Hall was injured during the play. His return is Questionable. PENALTY on NE-15-N.Harry, Offensive Holding, 10 yards, enforced at NE 25 - No Play.",P,Hall,HOU,96,contact,upper body,tackler,2020,HOU,DL,DT,96,R/Injured,P.J. Hall,Patrick,Hall,04/05/1995,72,305,Sam Houston State,2,REG,P.J.,32004841-4c46-6125-c3be-9bdc21ec409b,2018,11,Sun,11/22/20,13:00:00,Houston Texans,New England Patriots,27,20,399,0,435,0,2020,False,Houston Texans,New England Patriots,HOU,NE,7,172,Hellas Matrix Turf,Turf,NRG Stadium,True,76.0,76.25,2.25,54.25,0.0,29.6849,-95.4106,42.0909,-71.2644,1591.904293,7,7
449,2020_11_NE_HOU_Howard,2020_HOU_71_Howard,2020_11_NE_HOU,HOU,NE,REG,11,HOU,home,NE,NE,35,44157,301,301,301,Half2,4,1.0,NE 35,10,(5:01) (Shotgun) 24-C.Prosise up the middle to NE 32 for 3 yards (99-B.Cowart). HOU-71-T.Howard was injured during the play.,T,Howard,HOU,71,contact,lower body,run blocker,2020,HOU,OL,T,71,R/Injured,Tytus Howard,Tytus,Howard,5/23/96,77,322,Alabama State,1,REG,Tytus,3200484f-5743-2152-432d-da3c484cb3f8,2019,11,Sun,11/22/20,13:00:00,Houston Texans,New England Patriots,27,20,399,0,435,0,2020,False,Houston Texans,New England Patriots,HOU,NE,7,172,Hellas Matrix Turf,Turf,NRG Stadium,True,76.0,76.25,2.25,54.25,0.0,29.6849,-95.4106,42.0909,-71.2644,1591.904293,7,7
450,2020_11_NE_HOU_Johnson,2020_HOU_32_Johnson,2020_11_NE_HOU,HOU,NE,REG,11,NE,away,HOU,HOU,40,44157,116,116,116,Half2,4,1.0,HOU 40,10,(1:56) (Shotgun) 1-C.Newton pass short left to 28-J.White to HOU 30 for 10 yards (32-L.Johnson). HOU-32-L.Johnson was injured during the play.,L,Johnson,HOU,32,contact,arm,tackler,2020,HOU,DB,CB,32,Active,Lonnie Johnson,Lonnie,Johnson,11/04/1995,74,213,Kentucky,1,REG,Lonnie,32004a4f-4800-0020-6142-473a18150e9b,2019,11,Sun,11/22/20,13:00:00,Houston Texans,New England Patriots,27,20,399,0,435,0,2020,False,Houston Texans,New England Patriots,HOU,NE,7,172,Hellas Matrix Turf,Turf,NRG Stadium,True,76.0,76.25,2.25,54.25,0.0,29.6849,-95.4106,42.0909,-71.2644,1591.904293,7,7
451,2020_11_NE_HOU_Wynn,2020_NE_76_Wynn,2020_11_NE_HOU,HOU,NE,REG,11,NE,away,HOU,HOU,30,44157,88,88,88,Half2,4,2.0,HOU 30,10,(1:28) (Shotgun) 28-J.White left tackle to HOU 24 for 6 yards (23-E.Murray). NE-76-I.Wynn was injured during the play.,I,Wynn,NE,76,contact,lower body,run blocker,2020,NE,OL,T,76,R/Injured,Isaiah Wynn,Isaiah,Wynn,12/09/1995,74,310,Georgia,2,REG,Isaiah,32005759-4e13-1632-c695-6334e59630f9,2018,11,Sun,11/22/20,13:00:00,Houston Texans,New England Patriots,27,20,399,0,435,0,2020,False,Houston Texans,New England Patriots,HOU,NE,7,172,Hellas Matrix Turf,Turf,NRG Stadium,True,76.0,76.25,2.25,54.25,0.0,29.6849,-95.4106,42.0909,-71.2644,1591.904293,7,7
452,2020_11_NYJ_LAC_Ballage,2020_LAC_31_Ballage,2020_11_NYJ_LAC,LAC,NYJ,REG,11,LAC,home,NYJ,LAC,68,44157,106,106,106,Half2,4,1.0,LAC 32,10,(1:46) 61-S.Quessenberry reported in as eligible. 31-K.Ballage left end to LAC 28 for -4 yards (48-J.Jenkins). LAC-31-K.Ballage was injured during the play.,K,Ballage,LAC,31,contact,lower body,ball carrier,2020,LAC,RB,RB,31,Active,Kalen Ballage,Kalen,Ballage,12/22/95,74,230,Arizona State,2,REG,Kalen,32004241-4c60-8677-837d-5f12080d8f67,2018,11,Sun,11/22/20,16:05:00,Los Angeles Chargers,New York Jets,34,28,376,1,292,1,2020,False,Los Angeles Chargers,New York Jets,LAC,NYJ,4,194,Hellas Matrix Turf,Turf,SoFi Stadium,True,68.5,68.5,4.75,59.25,0.0,33.8642,-118.261,40.8137,-74.0829,2447.519847,7,13
453,2020_11_NYJ_LAC_Nwosu,2020_LAC_42_Nwosu,2020_11_NYJ_LAC,LAC,NYJ,REG,11,NYJ,away,LAC,NYJ,52,44157,90,90,1890,Half1,2,3.0,NYJ 48,4,(1:30) (Shotgun) 5-J.Flacco sacked at NYJ 39 for -9 yards (52-D.Perryman). NYJ-76-G.Fant was injured during the play. His return is Questionable. LAC-42-U.Nwosu was injured during the play. His return is Questionable.,U,Nwosu,LAC,42,contact,upper body,pass rusher,2020,LAC,DL,DE,42,R/Injured,Uchenna Nwosu,Uchenna,Nwosu,12/28/96,74,251,Southern California,2,REG,Uchenna,32004e57-4f59-3274-851b-d601b6909b91,2018,11,Sun,11/22/20,16:05:00,Los Angeles Chargers,New York Jets,34,28,376,1,292,1,2020,False,Los Angeles Chargers,New York Jets,LAC,NYJ,4,194,Hellas Matrix Turf,Turf,SoFi Stadium,True,68.5,68.5,4.75,59.25,0.0,33.8642,-118.261,40.8137,-74.0829,2447.519847,7,13
454,2020_11_NYJ_LAC_Turner,2020_LAC_70_Turner,2020_11_NYJ_LAC,LAC,NYJ,REG,11,LAC,home,NYJ,NYJ,20,44157,460,1360,1360,Half2,3,1.0,NYJ 20,10,(7:40) (Shotgun) 27-J.Kelley up the middle to NYJ 19 for 1 yard (44-H.Langi). LAC-70-T.Turner was injured during the play.,T,Turner,LAC,70,contact,upper body,run blocker,2020,LAC,OL,G,70,Active,Trai Turner,Trai,Turner,6/14/93,75,315,Louisiana State,6,REG,Trai,32005455-5271-5469-754e-1592b0d0153c,2014,11,Sun,11/22/20,16:05:00,Los Angeles Chargers,New York Jets,34,28,376,1,292,1,2020,False,Los Angeles Chargers,New York Jets,LAC,NYJ,4,194,Hellas Matrix Turf,Turf,SoFi Stadium,True,68.5,68.5,4.75,59.25,0.0,33.8642,-118.261,40.8137,-74.0829,2447.519847,7,13
455,2020_11_NYJ_LAC_Williams,2020_NYJ_95_Williams,2020_11_NYJ_LAC,LAC,NYJ,REG,11,LAC,home,NYJ,LAC,59,44157,53,53,1853,Half1,2,1.0,LAC 41,10,(:53) (Shotgun) 10-J.Herbert pass incomplete short middle to 86-H.Henry [95-Q.Williams]. NYJ-95-Q.Williams was injured during the play.,Q,Williams,NYJ,95,contact,hand,tackler,2020,NYJ,DL,NT,95,R/Injured,Quinnen Williams,Quinnen,Williams,12/21/97,75,303,Alabama,1,REG,Quinnen,32005749-4c13-2672-b05d-48fefa792d12,2019,11,Sun,11/22/20,16:05:00,Los Angeles Chargers,New York Jets,34,28,376,1,292,1,2020,False,Los Angeles Chargers,New York Jets,LAC,NYJ,4,194,Hellas Matrix Turf,Turf,SoFi Stadium,True,68.5,68.5,4.75,59.25,0.0,33.8642,-118.261,40.8137,-74.0829,2447.519847,7,13
456,2020_11_PHI_CLE_Cox,2020_PHI_91_Cox,2020_11_PHI_CLE,CLE,PHI,REG,11,CLE,home,PHI,50,50,44157,420,420,420,Half2,4,3.0,MID 50,7,(7:00) (Shotgun) 6-B.Mayfield pass short left to 82-R.Higgins pushed ob at PHI 37 for 13 yards (21-J.Mills). PHI-91-F.Cox was injured during the play. His return is Probable.,F,Cox,PHI,91,contact,upper body,pass rusher,2020,PHI,DL,DT,91,Active,Fletcher Cox,Fletcher,Cox,12/13/90,76,310,Mississippi State,8,REG,Fletcher,3200434f-5820-0177-83ba-63d72110a827,2012,11,Sun,11/22/20,13:00:00,Cleveland Browns,Philadelphia Eagles,22,17,324,1,315,3,2020,False,Cleveland Browns,Philadelphia Eagles,CLE,PHI,4,191,Kentucky Bluegrass,Grass,FirstEnergy Stadium,False,38.25,36.0,3.75,89.5,100.0,41.506,-81.7001,39.9074,-75.1783,358.9176416,7,7
457,2020_11_PHI_CLE_Harrison,2020_CLE_33_Harrison,2020_11_PHI_CLE,CLE,PHI,REG,11,PHI,away,CLE,PHI,75,44157,792,1692,3492,Half1,1,2.0,PHI 25,10,(13:12) (Shotgun) 11-C.Wentz pass short right to 88-D.Goedert to PHI 47 for 22 yards (23-A.Sendejo). CLE-33-R.Harrison Jr. was injured during the play. His return is Probable.,R,Harrison,CLE,33,contact,knee,tackler,2020,CLE,DB,SS,33,Active,Ronnie Harrison,Ronnie,Harrison,4/18/97,75,214,Alabama,2,DIV,Ronnie,32004841-5263-8591-b219-84361484e8b5,2018,11,Sun,11/22/20,13:00:00,Cleveland Browns,Philadelphia Eagles,22,17,324,1,315,3,2020,False,Cleveland Browns,Philadelphia Eagles,CLE,PHI,4,191,Kentucky Bluegrass,Grass,FirstEnergy Stadium,False,38.25,36.0,3.75,89.5,100.0,41.506,-81.7001,39.9074,-75.1783,358.9176416,7,7
458,2020_11_PHI_CLE_Kelce,2020_PHI_62_Kelce,2020_11_PHI_CLE,CLE,PHI,REG,11,PHI,away,CLE,CLE,47,44157,234,234,2034,Half1,2,2.0,CLE 47,6,(3:54) (Shotgun) 26-M.Sanders left guard to CLE 48 for -1 yards (44-S.Takitaki). PHI-62-J.Kelce was injured during the play. His return is Probable.,J,Kelce,PHI,62,contact,elbow,run blocker,2020,PHI,OL,C,62,Active,Jason Kelce,Jason,Kelce,11/05/1987,75,295,Cincinnati,9,REG,Jason,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,11,Sun,11/22/20,13:00:00,Cleveland Browns,Philadelphia Eagles,22,17,324,1,315,3,2020,False,Cleveland Browns,Philadelphia Eagles,CLE,PHI,4,191,Kentucky Bluegrass,Grass,FirstEnergy Stadium,False,38.25,36.0,3.75,89.5,100.0,41.506,-81.7001,39.9074,-75.1783,358.9176416,7,7
459,2020_11_PHI_CLE_LeBlanc,2020_PHI_34_LeBlanc,2020_11_PHI_CLE,CLE,PHI,REG,11,CLE,home,PHI,PHI,41,44157,351,1251,1251,Half2,3,2.0,PHI 41,7,(5:51) 24-N.Chubb right tackle to PHI 39 for 2 yards (21-J.Mills). PHI-34-C.LeBlanc was injured during the play. His return is Questionable.,C,LeBlanc,PHI,34,non contact,lower body,run defender,2020,PHI,DB,CB,34,R/Injured,Cre'von LeBlanc,Cre'von,LeBlanc,7/25/94,70,190,Florida Atlantic,4,REG,Cre'von,32004c45-4261-2957-f315-21fddc57e6d6,2016,11,Sun,11/22/20,13:00:00,Cleveland Browns,Philadelphia Eagles,22,17,324,1,315,3,2020,False,Cleveland Browns,Philadelphia Eagles,CLE,PHI,4,191,Kentucky Bluegrass,Grass,FirstEnergy Stadium,False,38.25,36.0,3.75,89.5,100.0,41.506,-81.7001,39.9074,-75.1783,358.9176416,7,7
460,2020_11_PIT_JAX_Allen,2020_JAX_41_Allen,2020_11_PIT_JAX,JAX,PIT,REG,11,PIT,away,JAX,PIT,75,44157,532,1432,1432,Half2,3,2.0,PIT 25,5,(8:52) (Shotgun) 7-B.Roethlisberger pass short right to 19-J.Smith-Schuster pushed ob at PIT 29 for 4 yards (27-C.Claybrooks; 42-A.Wingard). JAX-41-J.Allen was injured during the play. His return is Doubtful.,J,Allen,JAX,41,contact,knee,pass rusher,2020,JAX,DL,DE,41,R/Injured,Josh Allen,Joshua,Allen,7/13/97,77,262,Kentucky,1,REG,Josh,3200414c-4c52-8759-5d19-904fa0fc8823,2019,11,Sun,11/22/20,13:00:00,Pittsburgh Steelers,Jacksonville Jaguars,27,3,373,1,206,4,2020,True,Jacksonville Jaguars,Pittsburgh Steelers,JAX,PIT,5,178,Bermuda Grass,Grass,TIAA Bank Field,False,71.0,71.75,4.25,84.75,0.0,30.3237,-81.636,40.4467,-80.0158,705.3657721,7,7
461,2020_11_PIT_JAX_Claybrooks,2020_JAX_27_Claybrooks,2020_11_PIT_JAX,JAX,PIT,REG,11,PIT,away,JAX,PIT,65,44157,812,812,812,Half2,4,2.0,PIT 35,1,(13:32) (Shotgun) 7-B.Roethlisberger pass incomplete deep right to 11-C.Claypool. JAX-27-C.Claybrooks was injured during the play. His return is Questionable.,C,Claybrooks,JAX,27,contact,lower body,pass defender,2020,JAX,DB,CB,27,Active,Chris Claybrooks,Chris,Claybrooks,7/17/97,69,176,Memphis,0,REG,Chris,3200434c-4177-6181-8ba5-32c4f77d5e4d,2020,11,Sun,11/22/20,13:00:00,Pittsburgh Steelers,Jacksonville Jaguars,27,3,373,1,206,4,2020,True,Jacksonville Jaguars,Pittsburgh Steelers,JAX,PIT,5,178,Bermuda Grass,Grass,TIAA Bank Field,False,71.0,71.75,4.25,84.75,0.0,30.3237,-81.636,40.4467,-80.0158,705.3657721,7,7
462,2020_11_PIT_JAX_Claybrooks,2020_JAX_27_Claybrooks,2020_11_PIT_JAX,JAX,PIT,REG,11,PIT,away,JAX,JAX,45,44157,147,1047,1047,Half2,3,1.0,JAX 45,10,(2:27) (Shotgun) 30-J.Conner up the middle to JAX 45 for no gain (27-C.Claybrooks; 26-J.Wilson). JAX-47-J.Schobert was injured during the play.,C,Claybrooks,JAX,27,contact,lower body,tackler,2020,JAX,DB,CB,27,Active,Chris Claybrooks,Chris,Claybrooks,7/17/97,69,176,Memphis,0,REG,Chris,3200434c-4177-6181-8ba5-32c4f77d5e4d,2020,11,Sun,11/22/20,13:00:00,Pittsburgh Steelers,Jacksonville Jaguars,27,3,373,1,206,4,2020,True,Jacksonville Jaguars,Pittsburgh Steelers,JAX,PIT,5,178,Bermuda Grass,Grass,TIAA Bank Field,False,71.0,71.75,4.25,84.75,0.0,30.3237,-81.636,40.4467,-80.0158,705.3657721,7,7
463,2020_11_PIT_JAX_Haden,2020_PIT_23_Haden,2020_11_PIT_JAX,JAX,PIT,REG,11,JAX,home,PIT,PIT,42,44157,677,1577,1577,Half2,3,1.0,PIT 42,10,(11:17) 30-J.Robinson up the middle to PIT 41 for 1 yard (23-J.Haden). PIT-23-J.Haden was injured during the play.,J,Haden,PIT,23,contact,knee,tackler,2020,PIT,DB,CB,23,R/COVID-19,Joe Haden,Joseph,Haden,4/14/89,71,195,Florida,10,WC,Joe,32004841-4435-7325-1b6c-2a7130bb8814,2010,11,Sun,11/22/20,13:00:00,Pittsburgh Steelers,Jacksonville Jaguars,27,3,373,1,206,4,2020,True,Jacksonville Jaguars,Pittsburgh Steelers,JAX,PIT,5,178,Bermuda Grass,Grass,TIAA Bank Field,False,71.0,71.75,4.25,84.75,0.0,30.3237,-81.636,40.4467,-80.0158,705.3657721,7,7
464,2020_11_PIT_JAX_Hayden,2020_JAX_25_Hayden,2020_11_PIT_JAX,JAX,PIT,REG,11,PIT,away,JAX,PIT,56,44157,759,759,759,Half2,4,3.0,PIT 44,10,"(12:39) (Shotgun) 7-B.Roethlisberger pass incomplete deep right to 11-C.Claypool. JAX-25-D.Hayden was injured during the play. PENALTY on JAX-25-D.Hayden, Defensive Pass Interference, 21 yards, enforced at PIT 44 - No Play.",D,Hayden,JAX,25,non contact,lower body,pass defender,2020,JAX,DB,CB,25,R/Injured,D.J. Hayden,Derek,Hayden,6/27/90,71,190,Houston,7,REG,D.J.,32004841-5903-1145-f29e-196861ccba9d,2013,11,Sun,11/22/20,13:00:00,Pittsburgh Steelers,Jacksonville Jaguars,27,3,373,1,206,4,2020,True,Jacksonville Jaguars,Pittsburgh Steelers,JAX,PIT,5,178,Bermuda Grass,Grass,TIAA Bank Field,False,71.0,71.75,4.25,84.75,0.0,30.3237,-81.636,40.4467,-80.0158,705.3657721,7,7
465,2020_11_TEN_BAL_Brown,2020_TEN_55_Brown,2020_11_TEN_BAL,BAL,TEN,REG,11,BAL,home,TEN,BAL,75,44157,48,48,1848,Half1,2,1.0,BAL 25,10,"(:48) (Shotgun) 27-J.Dobbins left end to BAL 26 for 1 yard (58-H.Landry III). TEN-55-J.Brown was injured during the play. PENALTY on BAL-72-B.Powers, Clipping, 13 yards, enforced at BAL 26.",J,Brown,TEN,55,contact,elbow,run defender,2020,TEN,LB,ILB,55,R/Injured,Jayon Brown,Jayon,Brown,2/26/95,72,226,UCLA,3,WC,Jayon,32004252-4f48-6545-77f7-ac6c4d81c66a,2017,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
466,2020_11_TEN_BAL_Jones,2020_TEN_60_Jones,2020_11_TEN_BAL,BAL,TEN,REG,11,TEN,away,BAL,BAL,7,44157,428,1328,1328,Half2,3,1.0,BAL 7,7,(7:08) (No Huddle) 17-R.Tannehill pass incomplete short right to 11-A.Brown. TEN-60-B.Jones was injured during the play.,B,Jones,TEN,60,contact,face,pass blocker,2020,TEN,OL,C,60,Active,Ben Jones,Benjamin,Jones,07/02/1989,75,308,Georgia,8,WC,Ben,32004a4f-4e07-8067-89ab-799503141302,2012,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
467,2020_11_TEN_BAL_Judon,2020_BAL_99_Judon,2020_11_TEN_BAL,BAL,TEN,REG,11,TEN,away,BAL,TEN,55,44157,404,404,404,Overtime,5,2.0,TEN 45,6,(6:44) (Shotgun) 17-R.Tannehill pass short middle to 84-C.Davis to BAL 44 for 11 yards (24-M.Peters). BAL-99-M.Judon was injured during the play.,M,Judon,BAL,99,contact,ankle,pass rusher,2020,BAL,LB,OLB,99,Active,Matt Judon,Matt,Judon,8/15/92,75,261,Grand Valley State,4,DIV,Matt,32004a55-4444-2977-278b-6fd440b8c2e8,2016,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
468,2020_11_TEN_BAL_Queen,2020_BAL_48_Queen,2020_11_TEN_BAL,BAL,TEN,REG,11,TEN,away,BAL,TEN,54,44157,286,286,2086,Half1,2,1.0,TEN 46,10,(4:46) (No Huddle) 22-D.Henry right end to TEN 49 for 3 yards (45-J.Ferguson). BAL-48-P.Queen was injured during the play.,P,Queen,BAL,48,contact,face,tackler,2020,BAL,LB,MLB,48,Active,Patrick Queen,Patrick,Queen,8/13/99,72,227,Louisiana State,0,DIV,Patrick,32005155-4530-8806-168a-7e9ee3bd3f96,2020,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
469,2020_11_TEN_BAL_Sambrailo,2020_TEN_70_Sambrailo,2020_11_TEN_BAL,BAL,TEN,REG,11,TEN,away,BAL,TEN,90,44157,463,463,463,Half2,4,1.0,TEN 10,10,(7:43) 22-D.Henry left guard to TEN 11 for 1 yard (54-T.Bowser; 95-D.Wolfe). TEN-70-T.Sambrailo was injured during the play.,T,Sambrailo,TEN,70,contact,ankle,run blocker,2020,TEN,OL,T,70,R/Injured,Ty Sambrailo,Tyler,Sambrailo,03/10/1992,77,315,Colorado State,5,WC,Ty,32005341-4d00-9394-76fa-4e49decab13a,2015,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
470,2020_11_TEN_BAL_Smith,2020_TEN_81_Smith,2020_11_TEN_BAL,BAL,TEN,REG,11,TEN,away,BAL,TEN,73,44157,900,900,900,Half2,4,1.0,TEN 27,10,(15:00) 17-R.Tannehill pass deep left to 84-C.Davis to TEN 43 for 16 yards (44-M.Humphrey). TEN-81-J.Smith was injured during the play.,J,Smith,TEN,81,contact,ankle,pass blocker,2020,TEN,TE,TE,81,Active,Jonnu Smith,Jonnu,Smith,8/22/95,75,248,Florida International,3,WC,Jonnu,3200534d-4944-3054-540c-5ec35eb5903e,2017,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
471,2020_11_TEN_BAL_Wolfe,2020_BAL_95_Wolfe,2020_11_TEN_BAL,BAL,TEN,REG,11,TEN,away,BAL,BAL,23,44157,781,781,781,Half2,4,1.0,BAL 23,10,(13:01) 22-D.Henry left end to BAL 12 for 11 yards (40-M.Harrison). BAL-95-D.Wolfe was injured during the play.,D,Wolfe,BAL,95,contact,lower body,tackler,2020,BAL,DL,DE,95,Active,Derek Wolfe,Derek,Wolfe,2/24/90,77,285,Cincinnati,8,DIV,Derek,3200574f-4c30-9455-72d0-e7d6893ee805,2012,11,Sun,11/22/20,13:00:00,Tennessee Titans,Baltimore Ravens,30,24,423,1,306,1,2020,True,Baltimore Ravens,Tennessee Titans,BAL,TEN,7,178,Bermuda Grass,Grass,M&T Bank Stadium,False,53.0,53.0,7.0,73.75,0.0,39.3972,-76.8352,36.1992,-86.8045,587.0361991,7,10
472,2020_12_ARI_NE_Allen,2020_ARI_94_Allen,2020_12_ARI_NE,NE,ARI,REG,12,NE,home,ARI,ARI,13,44164,341,1241,1241,Half2,3,1.0,ARI 13,10,(5:41) 37-D.Harris up the middle to ARI 7 for 6 yards (58-J.Hicks). ARI-94-Z.Allen was injured during the play.,Z,Allen,ARI,94,contact,lower body,run defender,2020,ARI,DL,DT,94,Active,Zach Allen,Zachary,Allen,8/20/97,76,281,Boston College,1,REG,Zach,3200414c-4c65-6181-7c3f-ad7870f8ae61,2019,12,Sun,11/29/20,13:00:00,New England Patriots,Arizona Cardinals,20,17,179,2,298,1,2020,False,New England Patriots,Arizona Cardinals,NE,ARI,2,169,FieldTurf CORE,Turf,Gillette Stadium,False,50.5,50.25,5.5,50.5,0.0,42.0909,-71.2644,33.5276,-112.2626,2291.434368,7,10
473,2020_12_ARI_NE_Phillips,2020_NE_21_Phillips,2020_12_ARI_NE,NE,ARI,REG,12,ARI,away,NE,NE,7,44164,583,583,583,Half2,4,1.0,NE 7,7,(9:43) (Shotgun) 41-K.Drake left end to NE 5 for 2 yards (35-K.Dugger). NE-21-A.Phillips was injured during the play.,A,Phillips,NE,21,contact,back,pass defender,2020,NE,DB,SS,21,Active,Adrian Phillips,Adrian,Phillips,3/28/92,71,210,Texas,6,REG,Adrian,32005048-4911-3173-b663-47be73764dc8,2014,12,Sun,11/29/20,13:00:00,New England Patriots,Arizona Cardinals,20,17,179,2,298,1,2020,False,New England Patriots,Arizona Cardinals,NE,ARI,2,169,FieldTurf CORE,Turf,Gillette Stadium,False,50.5,50.25,5.5,50.5,0.0,42.0909,-71.2644,33.5276,-112.2626,2291.434368,7,10
474,2020_12_BAL_PIT_Okorafor,2020_PIT_76_Okorafor,2020_12_BAL_PIT,PIT,BAL,REG,12,PIT,home,BAL,BAL,22,44167,900,900,900,Half2,4,3.0,BAL 22,3,(15:00) (Shotgun) 24-B.Snell right end pushed ob at BAL 12 for 10 yards (32-D.Elliott). PIT-76-C.Okorafor was injured during the play.,C,Okorafor,PIT,76,contact,back,run blocker,2020,PIT,OL,T,76,Active,Chukwuma Okorafor,Chukwuma,Okorafor,08/08/1997,78,320,Western Michigan,2,WC,Chukwuma,32004f4b-4f35-9674-5da6-60fd207c1379,2018,12,Wed,12/02/2020,15:40:00,Pittsburgh Steelers,Baltimore Ravens,19,14,334,2,219,2,2020,False,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,5,167,Kentucky Bluegrass,Grass,Heinz Field,False,36.5,29.5,10.0,70.75,0.0,40.4467,-80.0158,39.3972,-76.8352,183.4708413,10,10
475,2020_12_BAL_PIT_Peters,2020_BAL_24_Peters,2020_12_BAL_PIT,PIT,BAL,REG,12,PIT,home,BAL,50,50,44167,139,1039,1039,Half2,3,1.0,MID 50,10,(2:19) (Shotgun) 7-B.Roethlisberger pass short right to 11-C.Claypool ran ob at BAL 40 for 10 yards. BAL-24-M.Peters was injured during the play.,M,Peters,BAL,24,non contact,lower body,pass defender,2020,BAL,DB,CB,24,Active,Marcus Peters,Marcus,Peters,01/09/1993,72,197,Washington,5,DIV,Marcus,32005045-5415-4864-366d-5c634e007d05,2015,12,Wed,12/02/2020,15:40:00,Pittsburgh Steelers,Baltimore Ravens,19,14,334,2,219,2,2020,False,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,5,167,Kentucky Bluegrass,Grass,Heinz Field,False,36.5,29.5,10.0,70.75,0.0,40.4467,-80.0158,39.3972,-76.8352,183.4708413,10,10
476,2020_12_BAL_PIT_Smith,2020_BAL_22_Smith,2020_12_BAL_PIT,PIT,BAL,REG,12,PIT,home,BAL,BAL,16,44167,806,806,2606,Half1,2,2.0,BAL 16,4,"(13:26) (No Huddle, Shotgun) 7-B.Roethlisberger pass short middle to 19-J.Smith-Schuster to BAL 5 for 11 yards (44-M.Humphrey; 48-P.Queen). BAL-22-J.Smith was injured during the play.",J,Smith,BAL,22,contact,lower body,pass defender,2020,BAL,DB,CB,22,Active,Jimmy Smith,James,Smith,7/26/88,74,210,Colorado,9,DIV,Jimmy,3200534d-4900-0006-4388-a92ce29739e7,2011,12,Wed,12/02/2020,15:40:00,Pittsburgh Steelers,Baltimore Ravens,19,14,334,2,219,2,2020,False,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,5,167,Kentucky Bluegrass,Grass,Heinz Field,False,36.5,29.5,10.0,70.75,0.0,40.4467,-80.0158,39.3972,-76.8352,183.4708413,10,10
